Page,Index,Title,DOI,PDFLink,Downloaded
1,21,0.5 V output digital low dropout (DLDO) voltage regulator with VCO-based digital feedback loop,10.1109/TENCON.2017.8227916,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8227916,1
1,22,A 200-mA Digital Low Drop-Out Regulator With Coarse-Fine Dual Loop in Mobile Application Processor,10.1109/JSSC.2016.2614308,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7740906,1
1,23,An External-Capacitorless High-PSR Linear Voltage Regulator With Source-Follower-Based Pre-Filter,10.1109/PRIME58259.2023.10161891,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10161891,1
1,24,Full On-Chip CMOS Low-Dropout Voltage Regulator,10.1109/TCSI.2007.902615,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4303304,1
1,25,Digital Assisted Defect Detection Methods for Analog and Mixed Signal Circuits: An Overview,10.1109/EWDTS59469.2023.10297053,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10297053,1
1,26,A design of inductive coupling wireless power receiver with high efficiency Active Rectifier and multi feedback LDO regulator,10.1109/WPT.2016.7498865,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7498865,1
1,27,Design Trends and Perspectives of Digital Low Dropout Voltage Regulators for Low Voltage Mobile Applications: A Review,10.1109/ACCESS.2023.3303809,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10214010,1
1,28,A CMOS low-dropout regulator with high power supply rejection,10.1109/EDSSC.2009.5394237,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5394237,1
1,29,"Total Dose Performance at High and Low Dose Rate of a CMOS, Low Dropout Voltage Regulator showing Enhanced Low Dose Rate Sensitivity",10.1109/NSREC45046.2021.9679352,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9679352,1
1,30,A High-Current Scalable Parallel LDO Scheme With Analog-Digital Merged Control for Small Current-Sharing Mismatch,10.1109/TCSI.2023.3293133,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10185923,1
1,31,A low-complexity high-performance digital control architecture for voltage regulator modules,10.1109/PESC.2003.1218283,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1218283,1
1,32,A Dual-Loop Digital LDO Regulator with Asynchronous-Flash Binary Coarse Tuning,10.1109/ISCAS.2018.8351669,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8351669,1
1,33,Robust Built-in Defect-Detection for Low Drop-Out Regulators using Digital Mismatch Injection,10.1109/ISCAS48785.2022.9937644,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9937644,1
1,34,Relative Stability Analysis of Multi-Loop Low Dropout Regulators Using a Sub-Loop Superposition Method,10.1109/TCSII.2023.3282633,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10143923,1
1,35,"Exploration and evaluation of low-dropout linear voltage regulator with FinFET, TFET and hybrid TFET-FinFET implementations",10.1109/ISCAS.2017.8051018,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8051018,1
1,36,Nanowire TFET with different Source Compositions applied to Low-Dropout Voltage Regulator,10.1109/SBMICRO55822.2022.9881035,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9881035,1
1,37,A Dual-Rail Hybrid Analog/Digital Low-Dropout Regulator With Dynamic Current Steering for a Tunable High PSRR and High Efficiency,10.1109/LSSC.2020.3035675,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9247168,1
1,38,Double-OTA External Capless Low-power LDO Regulator with Enhanced PSR and Transient Response,10.1109/IICM60532.2023.10443212,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10443212,1
1,39,A Low Drop-Out Regulator With Feed-Forward Ripple Cancellation Technique,10.1109/MNANO.2024.3436408,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10663695,1
1,40,A Transient Response Improved Digital LDO with an Approximate CEAG Analog-to-Frequency Domain Converter,10.1109/ISCAS58744.2024.10558016,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10558016,1
1,41,A CMOS ripple detector for integrated voltage regulator testing,10.1109/MWSCAS.2015.7282194,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7282194,1
1,42,A 12-bit integrated analog front-end for broadband wireline networks,10.1109/CICC.2001.929737,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=929737,1
1,43,A 30-mA CMOS low dropout regulator for WiMAX analog front ends with 50 dB PSRR at 10 M Hz,10.1109/INTLEC.2012.6374479,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6374479,1
1,44,Docking Study of Synthesized Juvenile Hormone Analogues as an Insect Growth Regulators,10.1109/UKSim.2012.109,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6205437,1
1,45,Low power on-chip load tracking-zero compensation method for low dropout regulator,10.1109/NEWCAS.2015.7182099,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7182099,1
1,46,A 0.73-to-1.71 V Capacitor-less Low-Noise Low-Dropout Regulator in 28-nm CMOS,10.1109/ISCAS48785.2022.9937427,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9937427,1
1,47,Design and Implementation of FPAA based LQR Controller for Magnetic Levitation Control System,10.1109/TSP.2019.8769081,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8769081,1
1,48,A domino optimization method for the low dropout regulator design automation,10.1109/APMC.2008.4958333,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4958333,1
1,49,High Power-Supply-Rejection (PSR) Current-Mode Low-Dropout (LDO) Regulator,10.1109/TCSII.2010.2068110,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5617259,1
1,50,Analog Circuit Design in Nanoscale CMOS Technologies,10.1109/JPROC.2009.2024663,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5247174,1
1,51,A 166MS/s 31mW pipelined interpolating ADC in 0.18µm CMOS with on-chip LDO regulator,10.1109/CSQRWC.2011.6037258,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6037258,1
1,52,Design of a Pixel Readout ASIC Using Super Pixel Circuits With a Built-In LDO Regulator for Hybrid X-Ray Imaging Detectors,10.1109/TCSII.2024.3371098,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10453352,1
1,53,A Capacitor-Less CMOS Active Feedback Low-Dropout Regulator With Slew-Rate Enhancement for Portable On-Chip Application,10.1109/TCSII.2009.2038630,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5395671,1
1,54,Ultra-Low-Power Low Drop-Out (LDO) Voltage Regulator With Improved Power Supply Rejection,10.1109/NRSC52299.2021.9509816,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9509816,1
1,55,An Improved Design of Hybrid Integrated Voltage Regulator Based on DLDO and SCVR,10.1109/ICSICT49897.2020.9278025,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9278025,1
1,56,"Dual Op Amp, LDO Regulator with Power Supply Gain Suppression for CMOS Smart Sensors and Microsystems",10.1109/ISCAS.2008.4541956,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4541956,1
1,57,Integrated ADC and Low Noise PLL with Low-dropout Regulator for Transformer Coupler Quadrature Hybrid Wireless Charging,10.1109/APEMC49932.2021.9596767,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9596767,1
1,58,A Low-Dropout Regulator for One Time Programmable (OTP) Memories in Automotive Applications,10.1109/ICECS53924.2021.9665607,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9665607,1
1,59,Analog-Assisted Digital Capacitorless Low-Dropout Regulator Supporting Wide Load Range,10.1109/TIE.2018.2840492,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8370804,1
1,60,Study of Error Amplifiers for Low Power Capacitorless Low Dropout Voltage Regulator using 110 nm CMOS Technology,10.1109/RSM59033.2023.10327191,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10327191,1
1,61,Monolithic/Modularized Voltage Regulator Channel,10.1109/TPEL.2007.900466,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4267790,1
1,62,Limit Cycle Oscillation Reduction for Digital Low Dropout Regulators,10.1109/TCSII.2016.2534778,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7419894,1
1,63,"An Analog-Proportional Digital-Integral Multi-Loop Digital LDO with Fast Response, Improved PSR and Zero Minimum Load Current",10.1109/CICC.2019.8780307,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8780307,1
1,64,A 1.2-A Calibration-Free Hybrid LDO With In-Loop Quantization and Auxiliary Constant Current Control Achieving High Accuracy and Fast DVS,10.1109/TCSI.2022.3198268,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9859258,1
1,65,Thermal analysis and optimization of 2.5-D integrated voltage regulator,10.1109/EPEPS.2012.6457835,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6457835,1
1,66,A Low-noise Low-Dropout Regulator Using a 28-nm Technology,10.1109/ICECS49266.2020.9294787,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9294787,1
1,67,An External Capacitor-Less Low-Dropout Voltage Regulator Using a Transconductance Amplifier,10.1109/TCSII.2019.2921874,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8733840,1
1,68,A droop measurement built-in self-test circuit for digital low-dropout regulators,10.1109/ISQED.2018.8357257,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8357257,1
1,69,High accuracy LDO regulator with fast transient response,10.1109/TENCON.2008.4766671,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4766671,1
1,70,Study of Telescopic Error Amplifier for Low Power 110 nm Capacitorless Low Dropout Voltage Regulator,10.1109/ICE2T58637.2023.10540560,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10540560,1
1,71,Single Event-Induced Instability in Linear Voltage Regulators,10.1109/TNS.2006.886214,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4033182,1
1,72,A Synthesizable Digital Low-Dropout Regulator Based on Voltage-to-Time Conversion,10.1109/VLSI-SoC.2018.8644879,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8644879,1
1,73,An Output-Capacitorless Low-Dropout Regulator with High Slew Rate and Unity-Gain Bandwidth,10.1109/ISCAS45731.2020.9181142,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9181142,1
1,74,A single-inductor dual-output converter with switchable digital-or-analog low-dropout regulator for ripple suppression and high efficiency operation,10.1109/IPEC.2012.6522666,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6522666,1
1,75,Cascoded flipped voltage follower based output-capacitorless low-dropout regulator for SoCs,10.1109/SOCC.2015.7406985,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7406985,1
1,76,Simultaneous optimization for low dropout regulator and its error amplifier with process variation,10.1109/VLSI-DAT.2014.6834870,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6834870,1
1,77,25.3 A 128b AES Engine with Higher Resistance to Power and Electromagnetic Side-Channel Attacks Enabled by a Security-Aware Integrated All-Digital Low-Dropout Regulator,10.1109/ISSCC.2019.8662344,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8662344,1
1,78,An NMOS Digital LDO With NAND-Based Analog-Assisted Loop in 28-nm CMOS,10.1109/TCSI.2020.3009454,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9146705,1
1,79,Microcontroller Based Optical Switch and Regulator for Home Applications,10.1109/ECACE.2019.8679369,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8679369,1
1,80,Technological Platform for Adjustment and Testing of Hybrid Electronic Voltage Regulators for Cars,10.1109/ESTC55720.2022.9939456,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9939456,1
1,81,An Analog-assisted Fast-transient Digital LDO with a Charge-pump-based Fine Loop Achieving 0.14-mV Output Voltage Ripples,10.1109/ISCAS58744.2024.10557926,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10557926,1
1,82,A Digital LDO Regulator With a Self-Clocking Burst Logic for Ultralow Power Applications,10.1109/TVLSI.2019.2920910,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8746678,1
1,83,Design of low dropout regulator using artificial bee colony evolutionary algorithm,10.1109/ICCPCT.2015.7159280,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7159280,1
1,84,Hardware and software complex for the investigations of digital-analog follow-up motor,10.1109/SPCMTT.2002.1213749,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1213749,1
1,85,A Fully Integrated Digital Low-Dropout Regulator Based on Event-Driven Explicit Time-Coding Architecture,10.1109/JSSC.2017.2740269,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8052211,1
1,86,A 23-nA Quiescent Current Output-Capacitorless LDO Regulator for IoT Devices,10.1109/ASICON58565.2023.10396031,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10396031,1
1,87,Fully Digitally Controlled Voltage Regulator Based on FPGA,10.1109/ICNEPE60694.2023.10429143,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10429143,1
1,88,An Analog-Assisted Digital LDO with 0.37mV Output Ripple and 5500x Load Current Range in 180nm CMOS,10.1109/ICTA56932.2022.9963060,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9963060,1
1,89,System accuracy analysis of the multiphase voltage regulator module,10.1109/APEC.2003.1179295,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1179295,1
1,90,Triple Binary SAR Control in Distributive Digital Low Dropout Regulators for 3.6ns Fast Transient Response and 0.4mV Low Output Voltage Ripple,10.1109/ISCAS48785.2022.9937886,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9937886,1
1,91,KIDEA: A Novel Multi-Objective Optimization Algorithm and its Application in Analog Circuit Design,10.1109/ISEDA62518.2024.10617598,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10617598,1
1,92,A Subcircuit Matching Approach to Structural Analog Circuit Model Generation and Sizing,10.1109/ISEDA62518.2024.10617871,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10617871,1
1,93,20.4 An output-capacitor-free analog-assisted digital low-dropout regulator with tri-loop control,10.1109/ISSCC.2017.7870401,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7870401,1
1,94,High-Voltage Analog System for a Mobile NAND Flash,10.1109/JSSC.2007.914327,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4444566,1
1,95,Parameters and States Estimation with Linear Quadratic Regulator Applied to Uninterruptible Power Supplies (UPS),10.1109/IECON.2006.347659,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4153403,1
1,96,Low quiescent current variable output digital controlled voltage regulator,10.1109/ISCAS.2010.5537518,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5537518,1
1,97,A low drop-out regulator with embedded voltage reference,10.1109/INEC.2016.7589427,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7589427,1
1,98,A 10-bit 205-MS/s 1.0- $\hbox{mm}^{2}$ 90-nm CMOS Pipeline ADC for Flat Panel Display Applications,10.1109/JSSC.2007.908760,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4381455,1
1,99,"Review, Survey, and Benchmark of Recent Digital LDO Voltage Regulators",10.1109/CICC53496.2022.9772734,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9772734,1
2,0,An Improved Control scheme for Multiphase Buck Converter Circuits used in Voltage Regulator Modules,10.1109/PEDS.2005.1619723,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1619723,0
2,1,Design of a Low-Power and Area-Efficient LDO Regulator Using a Negative-R-Assisted Technique,10.1109/TCSII.2023.3289497,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10163905,0
2,2,An Auxiliary-Loop-Enhanced Fast-Transient FVF LDO as Reference Buffer of a SAR ADC,10.1109/ISCAS48785.2022.9937923,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9937923,0
2,3,Architectural Advancement of Digital Low-Dropout Regulators,10.1109/ACCESS.2020.3012467,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9151123,0
2,4,A VCO-dedicated digital LDO with multi-comparator coarse loop and 1-bit ΔΣ fine loop for robust frequency generation,10.1109/IEEE-IWS.2018.8400966,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8400966,0
2,5,High-Precision Open-Loop Time Amplifier Using Current Regulator,10.1109/APCCAS60141.2023.00069,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10509973,0
2,6,"A 150mA Low Noise, High PSRR Low-Dropout Linear Regulator in 0.13μm Technology for RF SoC Applications",10.1109/ESSCIR.2006.307507,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4099821,0
2,7,A near-threshold all-digital PLL with a bootstrapped DCO using low-dropout regulator for mitigating PVT-variations,10.1109/ISOCC.2017.8368869,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8368869,0
2,8,An Active Compensator Scheme for Dynamic Voltage Scaling of Voltage Regulators,10.1109/TPEL.2008.2005773,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4711119,0
2,9,System Accuracy Analysis of the Multiphase Voltage Regulator Module,10.1109/TPEL.2007.897098,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4182486,0
2,10,A Current-Mode Digital AOT 4-Phase Buck Voltage Regulator,10.1109/LSSC.2019.2930870,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8771119,0
2,11,Evaluation and Perspective of Analog Low-Dropout Voltage Regulators: A Review,10.1109/ACCESS.2022.3217919,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9931674,0
2,12,Design of a regulator for multi-pick-up systems through using current offsets,10.1109/IEVC.2012.6183256,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6183256,0
2,13,"A low noise, high power supply rejection low dropout regulator for wireless system-on-chip applications",10.1109/CICC.2005.1568779,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1568779,0
2,14,Multi-mode CMOS low dropout voltage regulator for GSM handsets,10.1109/VLSIC.2002.1015106,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1015106,0
2,15,"A 32 nm Embedded, Fully-Digital, Phase-Locked Low Dropout Regulator for Fine Grained Power Management in Digital Circuits",10.1109/JSSC.2014.2353798,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6902825,0
2,16,All digitally controlled linear voltage regulator with PMOS strength self-calibration for ripple reduction,10.1109/VLSI-DAT.2015.7114514,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7114514,0
2,17,Rapid prototyping of multivariable PI regulators for AC drives using TMS320F2812,10.1109/EDERC.2014.6924386,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6924386,0
2,18,Stability analysis and large signal behavior of a high performance voltage regulator with non-linear multi-mode digital control,10.1109/INTLEC.2010.5525669,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5525669,0
2,19,Spurious-noise-free buck regulator for direct powering of analog/RF loads using PWM control with random frequency hopping and random phase chopping,10.1109/ISSCC.2011.5746368,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5746368,0
2,20,An Ultra-Low-Noise LDO Regulator in 65 nm for Analog Front-End ASICs in Cryogenic Environment,10.1109/NSSMIC.2018.8824471,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8824471,0
2,21,A digitally controlled linear voltage regulator in a 65nm CMOS process,10.1109/ICECS.2010.5724678,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5724678,0
2,22,A 0.58-to-0.9-V Input 0.53-V Output 2.4- $\mu$ W Current-Feedback Low-Dropout Regulator With 99.8% Current Efficiency,10.1109/LSSC.2019.2951690,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8891780,0
2,23,A 0.5 V Inverter-Based Analog Output-Capacitorless Low-Dropout Regulator with Bulk-Driven Transient-Enhancing Paths,10.1109/ICCCAS55266.2022.9824861,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9824861,0
2,24,FPGA implementation of voltage regulator module for system on chip,10.1109/ECS.2015.7124912,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7124912,0
2,25,A Wide-Load-Range Mixed-Mode LDO Regulator with Single-Transistor-Assisted Buffer,10.1109/NEWCAS.2018.8585690,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8585690,0
2,26,"Matrix pencil design approach towards fractional-order PI, PD and PID regulators",10.1109/RADIOELEK.2017.7936653,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7936653,0
2,27,A wide bandwidth resonant digitally controlled 48 V voltage regulator module,10.1109/INTLEC.2007.4448731,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4448731,0
2,28,A Linear Voltage Regulator for PLL in SOC Application,10.1109/WiCOM.2006.164,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4149341,0
2,29,A System to Simulate the Behavior of Distribution Systems Voltage Regulators with Embedded Software IP Core Control,10.1109/TDCLA.2006.311653,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4104618,0
2,30,"A 0.009mm2, 0-230mA Wide-range Load Current Output Capacitor-less Low Dropout Regulator for High Bandwidth Memory parallel IOs",10.1109/VLSID2022.2022.00014,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9885963,0
2,31,A robust frequency compensation scheme for LDO regulators,10.1109/ISCAS.2002.1010831,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1010831,0
2,32,Design of LDO Regulator With High Reliability ESD Protection Circuit Using Analog Current Switch Structure for 5-V Applications,10.1109/ACCESS.2023.3267162,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10102449,0
2,33,Design and power noise cancellation analysis of low dropout voltage regulator,10.1109/ICCSP.2016.7754359,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7754359,0
2,34,PVT-aware digital controlled voltage regulator design for ultra-low-power (ULP) DVFS systems,10.1109/SOCC.2014.6948914,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6948914,0
