Page,Index,Title,DOI,PDFLink,Downloaded
3,96,Design and Simulation of A Highly Efficient Continuous Class-F Power Amplifier,10.1109/IMWS-AMP54652.2022.10106909,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10106909,0
3,97,Generalized Continuous Class-F Harmonic Tuned Power Amplifiers,10.1109/LMWC.2016.2524989,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7420608,0
3,98,A 2-stage 150W 2.2GHz dual path LDMOS RF power amplifier for high efficiency applications,10.1109/MWSYM.2008.4632917,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4632917,0
3,99,Efficiency of low power audio amplifiers and loudspeakers,10.1109/ICCE.2001.935328,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=935328,0
4,0,A 53% PAE envelope tracking GaN power amplifier for 20MHz bandwidth LTE signals at 880MHz,10.1109/PAWR.2016.7440155,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7440155,0
4,1,Design of CMOS class-E power amplifier for WLAN and bluetooth applications,10.1109/ICDCSyst.2012.6188679,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6188679,0
4,2,"A 5.8W, 0.00086% THD+N, 118dB PSRR Class-D Audio Amplifier with Passive Output Common-Mode Compensation Technique for Wide Output Power Range",10.1109/VLSITechnologyandCir46783.2024.10631407,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10631407,0
4,3,Reverse Intermodulation Distortion in Current Mode and Bridge Class D RF Power Amplifiers,10.1109/IEEECONF56737.2023.10092117,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10092117,0
4,4,Linear RF polar modulated SiGe Class E and F power amplifiers,10.1109/RFIC.2006.1651182,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1651182,0
4,5,RF Class-E Power Amplifier Design Based on a Load Line-Equivalent Capacitance Method,10.1109/LMWC.2008.916815,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4459066,0
4,6,Inverse Class-E Amplifier With Transmission-Line Harmonic Suppression,10.1109/TCSI.2007.899617,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4268412,0
4,7,A 5W ultra-broadband power amplifier using silicon LDMOSFETs,10.1109/APMC.2009.5384391,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5384391,0
4,8,A low THD clock-free Class-D audio amplifier with an increased damping resistor and cross offset cancellation technique,10.1109/ISCAS.2014.6865725,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6865725,0
4,9,A Class-AB/D Audio Power Amplifier for Mobile Applications Integrated Into a 2.5G/3G Baseband Processor,10.1109/TCSI.2010.2046954,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5460955,0
4,10,A High Linearity 30-GHz Range SiGe Differential Power Amplifier IC,10.1109/SMIC.2007.322783,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4117339,0
4,11,Performance Characteristics of S-Band GaN HEMT-based RF Power Amplifier Implemented on DC Bias Limitation,10.1109/ICICACS60521.2024.10498591,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10498591,0
4,12,Using MEMS in Class D amplifiers for standard GSM carrier,10.1109/ICCCE.2008.4580811,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4580811,0
4,13,A Compact 6–12 GHz MMIC Power Amplifier,10.1109/PAWR59907.2024.10438661,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10438661,0
4,14,Pulse-width modulation for switching mode power amplifiers,10.1109/APMC.2015.7413557,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7413557,0
4,15,Four-switch Class-PN Power Amplifier for High Power Handling Capability in Wireless Power Transfer,10.23919/IPEC-Himeji2022-ECCE53331.2022.9806992,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9806992,0
4,16,A fully-integrated 18 GHz class-E power amplifier in a 45 nm CMOS SOI technology,10.1109/RFIC.2014.6851710,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6851710,0
4,17,Class D Power Amplifier Based on Waveform Predistortion Technology,10.1109/ICDIIME56946.2022.00009,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9951489,0
4,18,Architecture Implementation of Class-D Amplifiers Using Digital-Controlled Multiphase-Interleaved PWM Technique,10.1109/IPEMC.2006.4778179,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4778179,0
4,19,A novel inverse class E power amplifier topology,10.1109/SIU.2013.6531167,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6531167,0
4,20,Enhanced Class-A/AB mobile terminal power amplifier efficiency by input envelope injection and “self” envelope tracking,10.1109/MWSYM.2011.5972901,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5972901,0
4,21,Intermodulation distortion of class D audio amplifier using pulse density modulation,10.1109/ZINC.2016.7513652,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7513652,0
4,22,A novel nonlinearity measure for RF amplifiers in jamming applications,10.1109/NRSC.2016.7450865,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7450865,0
4,23,A power amplifier integrated with a composite right/left-handed metamaterial antenna,10.1109/APMC.2009.5385314,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5385314,0
4,24,"An 80% peak efficiency, 410mW, single supply rail powered Class-I linear audio amplifier",10.1109/CICC.2011.6055395,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6055395,0
4,25,SWaP Optimised L -Band Power Amplifier for Airborne Applications,10.1109/MAC58191.2023.10177122,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10177122,0
4,26,A study for achieving high power and efficiency based on high bias operation in C- and X-band GaN power amplifiers,10.1109/PAWR.2018.8310062,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8310062,0
4,27,Experimental demonstration of digital pre-distortion for millimeter wave power amplifiers with GHz bandwidth,10.1109/PAWR.2018.8310067,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8310067,0
4,28,Switching capacities based envelope amplifier for high efficiency RF amplifiers,10.1109/APEC.2010.5433590,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5433590,0
4,29,New high-efficiency 2.5 V/0.45 W RWDM class-D audio amplifier for portable consumer electronics,10.1109/TCSI.2005.852500,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1506977,0
4,30,Generic Power Amplifier linearization,10.1109/ICSCS.2009.5412568,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5412568,0
4,31,Class D Switching Power Amplifier with a Filter under Load Mismatch Conditions,10.1109/WECONF48837.2020.9131508,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9131508,0
4,32,A high efficiency 3–7 GHz class AB CMOS power amplifier for WBAN applications,10.1109/RFIT.2015.7377921,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7377921,0
4,33,High power S-band GaN-based power amplifier for radar systems,10.1109/IMWS-AMP.2015.7324922,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7324922,0
4,34,High efficiency GaN class E amplifier for polar transmitter,10.1109/ICSCS.2009.5412570,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5412570,0
4,35,An X-band GaN HEMT High-Efficiency Switchless Class-G Power Amplifier,10.1109/IWS58240.2023.10222710,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10222710,0
4,36,CMOS Outphasing Class-D Amplifier With Chireix Combiner,10.1109/LMWC.2007.901800,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4285669,0
4,37,Design of H-Bridge Class-D Power Amplifiers for Digital Pulse Modulation Transmitters,10.1109/TMTT.2007.909881,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4384462,0
4,38,Design considerations for X-band Class J power amplifiers,10.1109/ISWTA.2014.6981171,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6981171,0
4,39,An integrated SiGe HBT bandpass-pulse length modulator for switch mode power amplifiers in the SHF range,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5540630,0
4,40,Power Consumption Model for Linear RF Power Amplifiers with Rectangular M-QAM Modulation,10.1109/ISWCS.2007.4392427,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4392427,0
4,41,Design of a class EF2 power oscillator for RF communication application,10.1109/ICECS.2013.6815526,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6815526,0
4,42,A supply modulator with nested structure for wideband envelope tracking power amplifier,10.1109/PAWR.2012.6174939,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6174939,0
4,43,Design and simulation of front-end broadband RF power amplifier for LTE TDD 2.3 GHz,10.1109/ISESD.2017.8253356,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8253356,0
4,44,Effect of gain expansion of MMIC power amplifier for high order modulation OFDM portable system,10.1109/MWSYM.2004.1339194,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1339194,0
4,45,"Comparison of a single-ended class AB, a balance and a Doherty power amplifier",10.1109/APMC.2005.1606485,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1606485,0
4,46,Combining Class J and Inverse Class F Continuous Modes for a Highly Efficient Broadband Power Amplifier,10.23919/EuMC54642.2022.9924443,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9924443,0
4,47,Class-D audio power amplifiers: an overview,10.1109/ICCE.2000.854703,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=854703,0
4,48,Millimeter-wave Power Amplifier with Linearization Technique in $0.18-\mu \mathrm{m}$ CMOS Process,10.1109/IICM55040.2021.9730303,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9730303,0
4,49,A compact and power-scalable 70W GaN class-E power amplifier operating from 1.7 to 2.6 GHz,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6174059,0
4,50,High efficiency power amplifier for Beidou satellite navigation system,10.1109/ICCT.2015.7399921,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7399921,0
4,51,Design of a Class-B Power Amplifier at 2.4 GHz with Improved Harmonic Suppression,10.1109/IMaRC.2018.8877260,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8877260,0
4,52,>41% efficient 10W envelope modulated LTE downlink power amplifier,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6102819,0
4,53,A 900 MHz outphasing power amplifier,10.1109/ICUWB.2010.5615555,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5615555,0
4,54,A K-band CMOS Power Amplifier with 3-Bit Phase Shifting Characteristics,10.1109/ISOCC56007.2022.10031345,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10031345,0
4,55,Optimizing Bias Point of High Efficiency Class-B GaN Power Amplifier for the Best Efficiency,10.1109/RADIOELEK.2019.8733566,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8733566,0
4,56,Harmonic-Injection Doherty Power Amplifier: Benefits and Limitations,10.1109/PAWR59907.2024.10438621,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10438621,0
4,57,Design of CMOS Digital Power Amplifier Applied in Digital Polarized Transmitter,10.1109/ICICM54364.2021.9660366,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9660366,0
4,58,Broadband and highly efficient class-j power amplifier with compact output matching network,10.1109/APCAP.2017.8420676,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8420676,0
4,59,A Gain Control Low Power CMOS Power Amplifier for Ultra Wideband Applications,10.1109/UGIM.2006.4286381,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4286381,0
4,60,A wideband highly efficient class-J integrated power amplifier for 5G applications,10.1109/NEWCAS.2017.8010171,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8010171,0
4,61,A Fully-Integrated 40 nm CMOS 58.1% PAE Push-Pull Class-E/Fodd Power Amplifier for NB-IoT Applications,10.1109/ICECS202256217.2022.9971087,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9971087,0
4,62,A 31W High Efficiency X-Band Class-F/F-1 GaN High Power Amplifier for Satellite Applications,10.1109/ICECE61222.2024.10505259,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10505259,0
4,63,A 2-GHz GaAs HBT RF Pulsewidth Modulator,10.1109/TMTT.2007.913375,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4427251,0
4,64,A high-frequency power amplifier using GaN power cell technology,10.1109/WAMICON.2010.5461887,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5461887,0
4,65,A monolithic watt-level SOI LDMOS linear power amplifier with through silicon via for 4G cellular applications,10.1109/PAWR.2013.6490175,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6490175,0
4,66,"Scalable CMOS power devices with 70% PAE and 1, 2 and 3.4 Watt output power at 2GHz",10.1109/RFIC.2009.5135529,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5135529,0
4,67,The Role of Nonlinear Microwave CAD in RF Power Amplifier and Active Antennas Design,10.23919/EuMC54642.2022.9991870,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9991870,0
4,68,A 16-$\Omega$ Audio Amplifier With 93.8-mW Peak Load Power and 1.43-mW Quiescent Power Consumption,10.1109/TCSII.2012.2186361,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6156429,0
4,69,Design of linear and efficient power amplifiers by generalization of the Doherty theory,10.1109/PAWR.2017.7875565,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7875565,0
4,70,A novel concept for first-pass design of RF Power amplifiers for wireless communications,10.1109/ISWTA.2011.6089542,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6089542,0
4,71,A class-E RF power amplifier with a novel matching network for high-efficiency dynamic load modulation,10.1109/ISCAS.2017.8050498,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8050498,0
4,72,A 94% efficiency near-constant frequency self-oscillating class-D audio amplifier with voltage control resistor,10.1109/ISCAS.2013.6571914,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6571914,0
4,73,Experimental Studies of the Envelope Elimination and Restoration HF Power Amplifier Characteristics with Broadband Unmatched Load,10.1109/SYNCHROINFO51390.2021.9488387,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9488387,0
4,74,Design of a wideband 1.5GHz to 3GHz class EF2 power amplifier,10.1109/NEWCAS.2014.6934011,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6934011,0
4,75,High-Efficiency Power Amplifier for 1.8 MHz: The Development of a Class-E PA With Components for High Efficiency,10.1109/MMM.2019.2945159,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8913697,0
4,76,Gate Leakage Current Effects on the Linearity of 28GHz CMOS SOI Power Amplifiers,10.1109/PAWR.2019.8708720,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8708720,0
4,77,High-Efficiency Class-FE Tuned Power Amplifiers,10.1109/TCSI.2008.924123,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4498390,0
4,78,Development of highly efficient 5GHz-band CMOS class-E power amplifier module,10.1109/EPTC.2015.7412318,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7412318,0
4,79,A 650mW filterless class-D audio power amplifier for mobile applications in 65-nm technology,10.1109/ISCAS.2009.5117970,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5117970,0
4,80,Broadband Parallel Doherty Power Amplifier in GaN for 5G Applications,10.1109/PAWR.2019.8708727,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8708727,0
4,81,Methodology to Design Multi-Octave Power Amplifier Using Extended Class B to Class J Continuous Mode,10.1109/IMaRC49196.2021.9714641,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9714641,0
4,82,Available load power in a RF class D amplifier with a sigma-delta modulator driver,10.1109/RAWCON.2004.1389171,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1389171,0
4,83,An integrated class D audio amplifier based on sliding mode control,10.1109/ICICDT.2008.4567259,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4567259,0
4,84,Design of Power Amplifier for Multi-mode Multi-standard Front-end based on BiCMOS technology,10.1109/IMOC43827.2019.9317601,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9317601,0
4,85,Design of wireless transmitting power amplifier chip applied to the Internet of Things in smart cities,10.1109/PHM-Nanjing52125.2021.9612943,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9612943,0
4,86,A Broadband Doherty Power Amplifier Using Class B/J Continuum,10.1109/IMaRC45935.2019.9118715,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9118715,0
4,87,Supply Modulation of Power Amplifiers with a Class AD Modulator,10.1109/GEMIC.2009.4815868,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4815868,0
4,88,Optimal Two-Way Hybrid Doherty-Outphasing Power Amplifier,10.1109/PAWR46754.2020.9035992,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9035992,0
4,89,A Digital Input Controller for Audio Class-D Amplifiers with 100W 0.004% THD+N and 113dB DR,10.1109/ISSCC.2006.1696185,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1696185,0
4,90,Class D Audio Amplifier Design Theory and Design Implementation for Portable Applications,10.1109/ISCIII.2007.367396,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4218429,0
4,91,Two 130nm CMOS class-D RF power amplifiers suitable for polar transmitter architectures,10.1109/ICSICT.2008.4734800,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4734800,0
4,92,High efficiency dual-mode RF transmitter using envelope-tracking dual-band Class-E power amplifier for W-CDMA/WiMAX systems,10.1109/MWSYM.2009.5165722,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5165722,0
4,93,Low Cost Implementation of RF Power Amplifier Testing,10.1109/ICEMI.2007.4350441,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4350441,0
4,94,A 90-W Peak Power GaN Outphasing Amplifier With Optimum Input Signal Conditioning,10.1109/TMTT.2009.2025430,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5169897,0
4,95,Self-biased 0.13- µm CMOS 2.4-GHz Class E cascode power amplifier,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5233481,0
4,96,A Multiphase Class-D Automotive Audio Amplifier With Integrated Low-Latency ADCs for Digitized Feedback After the Output Filter,10.1109/JSSC.2017.2731812,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8016557,0
4,97,High-Frequency Digital Current Mode Control Architectures for Class-D Audio Amplifiers,10.1109/APEC43599.2022.9773616,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9773616,0
4,98,Novel Compact Transmission-line Output Network Topology for Class-E Power Amplifiers,10.1109/EUMC.2008.4751432,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4751432,0
4,99,A highly efficient 1-Watt broadband class-J SiGe power amplifier at 700MHz,10.1109/SiRF.2012.6160139,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6160139,0
5,0,Linearity improvement in RF power amplifier system using integrated Auxiliary Envelope Tracking system,10.1109/MWSYM.2011.5972769,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5972769,0
5,1,A 121.4-dB DR Capacitively Coupled Chopper Class-D Audio Amplifier,10.1109/JSSC.2022.3207907,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9906968,0
5,2,Theoretical Approach to Calculating Reverse Intermodulation Distortion in Voltage Mode Class D RF Power Amplifiers,10.1109/IEEECONF53456.2022.9744320,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9744320,0
5,3,Analysis of the switching threshold in dual-level class-G modulated power amplifiers,10.1109/INMMIC.2015.7330354,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7330354,0
5,4,"Impact of Input Nonlinearity on Efficiency, Power, and Linearity Performance of GaN RF Power Amplifiers",10.1109/IMS30576.2020.9224110,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9224110,0
5,5,A 40W ultra broadband LDMOS power amplifier,10.1109/MWSYM.2015.7166842,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7166842,0
5,6,In situ waveform measurement approach within an inverse class F GaN power amplifier,10.1109/INMMIC.2015.7330360,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7330360,0
5,7,Energy-efficient D-Band Power Amplifier Linearization Adopting Back-Gate Feedforward Technique in 22nm FD-SOI,10.1109/PAWR59907.2024.10438580,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10438580,0
5,8,Optimum Biasing for Parallel Hybrid Switching-Linear Regulators,10.1109/TPEL.2007.904220,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4300903,0
5,9,Class E RF tuned power amplifiers in CMOS technologies: theory and circuit design considerations,10.1109/MCOM.2004.1336718,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1336718,0
5,10,A Differential SiGe HBT Doherty Power Amplifier for Automotive Radar at 79 GHz,10.1109/SiRF56960.2023.10046275,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10046275,0
5,11,A 3.3 V/1 W class D audio power amplifier with 103 dB DR and 90% efficiency,10.1109/MIEL.2002.1003324,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1003324,0
5,12,Improvement in the efficiency of class-E power amplifier for RF,10.1109/SSD.2008.4632864,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4632864,0
5,13,A new class-D stereo audio amplifier using direct speaker current control,10.1109/PESC.2004.1355611,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1355611,0
5,14,A monolithic 0.35-µm SiGe Class E power amplifier designed at 1.9 GHz,10.1109/IMOC.2013.6646488,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6646488,0
5,15,"High Power, High Linearity and Low-Noise Hybrid RF Amplifiers Based on GaN HEMTs",10.1109/GEMIC.2009.4815890,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4815890,0
5,16,"A matching circuit tuned, multi-band (WLAN and WiMAX), Class — a power amplifier using 0.25μm-SiGe HBT technology",10.1109/RME.2008.4595752,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4595752,0
5,17,Design analysis of an extended continuous Class F solid state amplifier,10.1109/IMaRC.2013.6777754,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6777754,0
5,18,A 28-GHz Doherty Power Amplifier With a Compact Transformer-Based Quadrature Hybrid in 65-nm CMOS,10.1109/TCSII.2021.3068473,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9385396,0
5,19,A Low-Power High-PSRR Clock-Free Current-Controlled Class-D Audio Amplifier,10.1109/JSSC.2011.2143750,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5772942,0
5,20,"Class-E amplifiers and applications at MF, HF, and VHF",10.1109/MWSYM.2017.8058853,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8058853,0
5,21,A novel 2GHz highly efficiency improved class-E Power Amplifier for Base stations,10.1109/ICCSP.2015.7322634,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7322634,0
5,22,Optimizing Losses in Distributed Multiharmonic Matching Networks Applied to the Design of an RF GaN Power Amplifier With Higher Than 80% Power-Added Efficiency,10.1109/TMTT.2008.2009905,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4738428,0
5,23,A 3.3 GHz class-E power amplifier with 77% PAE utilising GaN HEMT technology,10.1109/NEWCAS.2012.6329040,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6329040,0
5,24,Design and linearization of high-efficiency inverse class-F RF power amplifiers,10.1109/IEEE-IWS.2014.6864269,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6864269,0
5,25,A Fully Integrated Broadband Power Amplifier with Two-dimensional Linearization,10.1109/EUMC.2006.281360,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4057836,0
5,26,A 19W high-efficiency wide-band CMOS-GaN class-E Chireix RF outphasing power amplifier,10.1109/MWSYM.2011.5972564,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5972564,0
5,27,Observing transistor voltage waveform in high efficiency class-E HF/VHF/UHF power amplifiers,10.1109/MWSYM.2009.5165841,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5165841,0
5,28,"A 68% efficiency, C-band 100W GaN power amplifier for space applications",10.1109/MWSYM.2010.5517228,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5517228,0
5,29,EPC with dynamic bias control for SSPA for SPACE applications,10.1109/APCET.2012.6301991,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6301991,0
5,30,Neural network based efficiency optimization method for RF Power Amplifiers with controllable power supply,10.1109/AFRCON.2013.6757644,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6757644,0
5,31,A 2.4GHz class-D power amplifier with conduction angle calibration for −50dBc harmonic emissions,10.1109/RFIC.2014.6851708,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6851708,0
5,32,A 29.5 dBm class-E outphasing RF power amplifier with performance enhancement circuits in 45nm CMOS,10.1109/ESSCIRC.2014.6942123,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6942123,0
5,33,Synthesis of Broadband Differential Loading Networks for High-Efficiency Power Amplifiers,10.1109/IMS37962.2022.9865371,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9865371,0
5,34,Phase controlled Class E amplifiers for pulsing applications,10.1109/MWSYM.2009.5165809,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5165809,0
5,35,An Electromagnetic Interference (EMI) Reduced High-Efficiency Switching Power Amplifier,10.1109/TPEL.2009.2035622,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5308239,0
5,36,1.2-V 5.8-GHz 90nm CMOS RF power amplifier parameter enhancement techniques,10.1109/TENCONSpring.2014.6863043,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6863043,0
5,37,A 40-GHz Load Modulated Balanced Power Amplifier Using Unequal Power Splitter and Phase Compensation Network in 45-nm SOI CMOS,10.1109/TCSI.2023.3282731,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10146499,0
