Page,Index,Title,DOI,PDFLink,Downloaded
1,15,A Wideband Variable-Gain Amplifier in 130 nm CMOS Technology,10.1109/ICCUBEA.2017.8463758,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8463758,1
1,16,A 2.16 mW Low Power Digitally-Controlled Variable Gain Amplifier,10.1109/LMWC.2010.2040222,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5406003,1
1,17,AlGaN/GaN-based variable gain amplifiers for W-band operation,10.1109/MWSYM.2013.6697340,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6697340,1
1,18,A low-power wide gain range digitally controlled variable gain amplifier with a wide tuning bandwidth for 60 GHz applications,10.1109/WAMICON.2016.7483831,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7483831,1
1,19,A 2-18GHz Digitally Controlled Variable Gain Amplifier with Low Phase Shift and Large Dynamic Range,10.1109/IWS58240.2023.10222694,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10222694,1
1,20,A low-power method adding continuous variable gain to amplifiers,10.1109/ISCAS.2005.1464907,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1464907,1
1,21,A DC to 4 GHz fully differential wideband digitally controlled Variable Gain Amplifier,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5728319,1
1,22,Digitally controllable variable-gain amplifiers in 0.18-μm CMOS technology for μ-power applications,10.1109/ISICIR.2007.4441908,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4441908,1
1,23,A Ka-Band CMOS Phase-Invariant and Ultralow Gain Error Variable Gain Amplifier With Active Cross-Coupling Neutralization and Asymmetric Capacitor Techniques,10.1109/TMTT.2021.3125326,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9646264,1
1,24,A $\pm$ 0.75-V Compact CMOS Class-AB Current-Mode Exponential Variable Gain Amplifier,10.1109/TCSII.2007.906965,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4358649,1
1,25,Wideband Variable-Gain Amplifiers Based on a Pseudo-Current-Steering Gain-Tuning Technique,10.1109/ACCESS.2021.3062360,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9363870,1
1,26,Current diversion technique for the design of broadband variable gain amplifiers,10.1109/ICCS.2010.5686108,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5686108,1
1,27,"A 60-GHz, 15-dB Gain Range Digitally Controlled Phase-Inverting VGA With 0-dBm OP1 dB and 3° Phase Variation in 65-nm CMOS",10.1109/LMWC.2018.2854964,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8425652,1
1,28,A new GaAs Multi-Chip MMIC C-Band Variable Gain Amplifier for point to point wireless communication systems,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6102796,1
1,29,An RF variable gain amplifier with linear-in-dB gain steps and automatic power consumption optimization,10.1109/DCAS.2009.5505766,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5505766,1
1,30,A CMOS 24–30-GHz Low-Phase-Variation Variable Gain Amplifier Design for 5G New Radio,10.1109/LSSC.2022.3176679,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9779338,1
1,31,A 0–35dB wideband variable gain amplifier in 0.13μm CMOS,10.1109/RFIT.2011.6141799,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6141799,1
1,32,"VGA With Voltage Feedback, Constant Bandwidth and a High Degree of Independence Between Amplifier and Gain Controller",10.1109/ACCESS.2021.3140045,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9667352,1
1,33,A  $Ka$ -Band Variable-Gain Amplifier With Low OP1dB Variation for 5G Applications,10.1109/LMWC.2019.2940318,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8847625,1
1,34,A gain boosting method at RF frequency using active feedback and its application to RF variable gain amplifier (VGA),10.1109/ISCAS.2002.1010167,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1010167,1
1,35,An E-Band Variable Gain Low Noise Amplifier in 90-nm CMOS Process Using Body-Floating and Noise Reduction Techniques,10.23919/EuMIC.2018.8539883,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8539883,1
1,36,An E-Band Variable Gain Low Noise Amplifier in 90-Nm CMOS Process Using Body-Floating and Noise Reduction Techniques,10.23919/EuMC.2018.8541663,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8541663,1
1,37,Design of Wideband Variable Gain Amplifier for Receiver System,10.1109/ICECA49313.2020.9297445,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9297445,1
1,38,Compact Wideband Linear CMOS Variable Gain Amplifier for Analog-Predistortion Power Amplifiers,10.1109/TMTT.2011.2175234,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6084695,1
1,39,A 57-71-GHz Accurate dB-Linear Variable Gain Power Amplifier with Ultralow Gain Error Using Particle Swarm Optimization Algorithm,10.1109/IMS40175.2024.10600450,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10600450,1
1,40,A High dynamic range SiGe HBT variable gain amplifier for WCDMA applications,10.1109/INDIN.2008.4618173,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4618173,1
1,41,A CMOS Variable Gain Amplifier with Wide Dynamic Range and Accurate dB-Linear Characteristic,10.1109/ICACT.2006.206092,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1625697,1
1,42,"A 36dB Gain Range, 0.5dB Gain Step Variable Gain Amplifier with 10 to 25MHz Bandwidth Third-Order Filter for Portable Ultrasound Systems",10.1109/VLSID49098.2020.00034,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9105629,1
1,43,A 60 GHz low noise variable gain amplifier with small noise figure and IIP3 variation in a 40-nm CMOS technology,10.1109/IEEE-IWS.2018.8400880,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8400880,1
1,44,28-GHz Dual-Mode Phase-Invariant Variable-Gain Amplifier With Phase Compensators,10.1109/TCSII.2022.3184180,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9802688,1
1,45,A Wideband dB-Linear Variable-Gain Amplifier With a Compensated Negative Pseudo-Exponential Generation Technique,10.1109/TMTT.2021.3058266,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9366396,1
1,46,High-dynamic-range VGA with temperature compensation and linear-in-dB gain control,10.1109/JSSC.2005.852827,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1506889,1
1,47,A 4 GHz 60 dB Variable Gain Amplifier With Tunable DC Offset Cancellation in 65 nm CMOS,10.1109/LMWC.2014.2361676,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6935034,1
1,48,A novel accurate dB-linear control circuit topology for variable gain amplifiers in BiCMOS technology,10.1109/ISICir.2011.6131989,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6131989,1
1,49,A 120dB all CMOS variable gain amplifier based on new exponential equation,10.1109/APCCAS.2010.5774738,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5774738,1
1,50,5.85-mW 3.1–23.7-GHz Two-Stage CMOS VGA With 2.53-dB NF Using Concurrent Current Steering,10.1109/LMWC.2022.3189593,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9834267,1
1,51,A 450MHz 14dB variable gain amplifier in 0.35um CMOS process,10.1109/IranianCEE.2015.7146400,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7146400,1
1,52,A Ka-band CMOS low-phase-variation variable gain amplifier with good matching capacity,10.23919/EuMC.2012.6459181,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6459181,1
1,53,A Ka-band CMOS low-phase-variation variable gain amplifier with good matching capacity,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6450731,1
1,54,A 3.7–43.7-GHz Low-Power Consumption Variable Gain Distributed Amplifier in 90-nm CMOS,10.1109/LMWC.2020.3042185,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9292409,1
1,55,A variable-gain optical amplifier for metro WDM networks with mixed span losses: a gain-clamped semiconductor optical amplifier combined with a Raman fiber amplifier,10.1109/LPT.2005.846916,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1432809,1
1,56,A 22-to-37.8-GHz Low-Gain-Phase-Error Variable-Gain Amplifier With Impedance-Compensation Technique in 65-nm CMOS Process,10.1109/LMWT.2024.3382588,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10494854,1
1,57,A Radio Frequency Wideband Variable Gain Amplifier Design Based on 40nm CMOS Technology,10.1109/ICICM50929.2020.9292215,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9292215,1
1,58,0.5 V Variable Gain Amplifier Using Dynamic Threshold MOS for Ultra-Low Power Applications,10.1109/DELCON54057.2022.9752924,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9752924,1
1,59,A Wideband CMOS Variable Gain Amplifier With an Exponential Gain Control,10.1109/TMTT.2007.896787,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4230874,1
1,60,A 29-48 GHz Variable Gain Low Noise Amplifier Using Active Load in 90-nm CMOS Process,10.1109/IMS40175.2024.10600361,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10600361,1
1,61,A Wideband Low-Noise Variable-Gain Amplifier With a 3.4 dB NF and up to 45 dB Gain Tuning Range in 130-nm CMOS,10.1109/TCSII.2018.2878742,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8516314,1
1,62,"7.4-mW, 22.7–29.7 GHz CMOS VGA With 23.7 dB (19.2 to −4.5 dB) Gain Tuning Range and 3.26 dB NFavg",10.1109/LMWC.2022.3167707,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9763063,1
1,63,A 60 GHz Low Phase Variation Variable Gain Amplifier in 65 nm CMOS,10.1109/LMWC.2014.2316253,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6827243,1
1,64,A −38 to 57dB 26.6MHz 1.96mW with 73.22dB SNDR variable gain amplifier in 0.18μm CMOS,10.1109/ICPCSI.2017.8392047,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8392047,1
1,65,An E-Band High-Performance Variable Gain Low Noise Amplifier for Wireless Communications in 90-nm CMOS Process,10.1109/LMWC.2022.3161295,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9745748,1
1,66,Design of a dB-Linear 21.5-to-36 GHz 6-bit RF-VGA with Accurate Gain Control in 0.13-μm SiGe BiCMOS Technology,10.1109/ISCAS48785.2022.9937341,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9937341,1
1,67,A 12 GHz 22 dB-Gain-Control SiGe Bipolar VGA With 2° Phase-Shift Variation,10.1109/JSSC.2016.2551749,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7469807,1
1,68,A Low-Power CMOS Linear-in-Decibel Variable Gain Amplifier With Programmable Bandwidth and Stable Group Delay,10.1109/TCSII.2006.885399,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4033171,1
1,69,A 60-GHz Variable Gain Amplifier with Phase-compensated Variable Attenuator,10.1109/SiRF51851.2021.9383343,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9383343,1
1,70,Micropower Class-AB VGA With Gain-Independent Bandwidth,10.1109/TCSII.2013.2258267,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6508833,1
1,71,0.25V Bulk Driven Variable Gain Amplifier using gmb/Idrain Method for Ultra-Low Power Low Voltage Biomedical Applications,10.1109/ICCES48766.2020.9138036,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9138036,1
1,72,A Differential-Ramp Based 65 dB-Linear VGA Technique in 65 nm CMOS,10.1109/JSSC.2009.2021446,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5226764,1
1,73,Broadband variable gain amplifier with low group delay variation,10.1109/SIRF.2018.8304219,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8304219,1
1,74,A 28-GHz Variable Gain Amplifier with Low Phase Variation in 90-nm CMOS,10.1109/RFIT49453.2020.9226247,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9226247,1
1,75,Design of a variable gain and phase amplifier using double resonance and current conveyor circuits,10.1109/WAMICON.2009.5207284,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5207284,1
1,76,A Ka-Band Ultrawideband Variable Gain Amplifier With Low Phase Variation for 5G Communications,10.1109/LMWT.2024.3380416,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10485390,1
1,77,A low voltage VGA for RFID receivers,10.1109/RFID-TA.2013.6694544,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6694544,1
1,78,An E-band Variable-Gain Amplifier Using a Programmable Attenuator,10.23919/EuMC.2018.8541726,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8541726,1
1,79,An E-band Variable-Gain Amplifier Using a Programmable Attenuator,10.23919/EuMIC.2018.8539949,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8539949,1
1,80,A 10 Gb/s Inductorless AGC Amplifier With 40 dB Linear Variable Gain Control in 0.13 $\upmu \text{m}$ CMOS,10.1109/JSSC.2015.2496782,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7348667,1
1,81,A CMOS wideband highly linear variable gain amplifier,10.1109/APMC.2013.6694948,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6694948,1
1,82,Ka-Band SiGe HBT Low Phase Imbalance Differential 3-Bit Variable Gain LNA,10.1109/LMWC.2008.918917,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4470112,1
1,83,An Accurate dB-Linear CMOS VGA Based on Double Duplicate Biasing Technique,10.1109/LSSC.2018.2855430,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8410454,1
1,84,Accurate dB-Linear Variable Gain Amplifier With Gain Error Compensation,10.1109/JSSC.2012.2227606,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6387331,1
1,85,A 45-dB variable-gain low-noise MMIC amplifier,10.1109/TMTT.2006.875453,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1643625,1
1,86,"Improved dynamic range, digitally-controlled linear-in-dB CMOS variable gain amplifier",10.1109/ISCAS.2011.5938116,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5938116,1
1,87,A Wideband Variable-Gain Amplifier with a Negative Exponential Generation in 40-nm CMOS Technology,10.1109/RFIC49505.2020.9218416,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9218416,1
1,88,A 10-Gb/s inductorless AGC amplifier with 45-dB linear variable gain control in 0.13-µm CMOS,10.1109/MWSCAS.2015.7282058,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7282058,1
1,89,A millimeter-wave low-noise amplifier MMIC with integrated power detector and gain control functionality,10.1109/MWSYM.2016.7540310,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7540310,1
1,90,A 24.7 dB low noise amplifier with variable gain and tunable matching in 130 nm SiGe at 200 GHz,10.23919/EuMIC.2017.8230646,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8230646,1
1,91,Variable Gain Amplifier architecture with constant matching and insertion phase,10.23919/EuMC.2013.6686954,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6686954,1
1,92,Variable gain amplifier architecture with constant matching and insertion phase,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6687903,1
1,93,A CMOS linear-in-dB high-linearity variable-gain amplifier for UWB receivers,10.1109/ASSCC.2007.4425742,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4425742,1
1,94,Variation of the gain through coupling networks of Narrow Band Amplifiers,10.1109/ICEEE.2006.251882,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4017967,1
1,95,A digitally-controlled seven-state X-band SiGe variable gain low noise amplifier,10.1109/BCTM.2014.6981311,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6981311,1
1,96,A 35-mW 30-dB Gain Control Range Current Mode Linear-in-Decibel Programmable Gain Amplifier With Bandwidth Enhancement,10.1109/TMTT.2014.2364221,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6942272,1
1,97,Compact and Efficient Wideband Variable Gain LNA MMIC on InGaAs pHEMT,10.1109/IBCAST.2019.8667171,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8667171,1
1,98,A Tri (K/Ka/V)-Band Monolithic CMOS Low Noise Amplifier with Shared Signal Path and Variable Gains,10.1109/IMS30576.2020.9223850,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9223850,1
1,99,An 8 GHz Variable Gain Low Noise Amplifier (VGLNA) Utilizing Parallel Inter-Stage Resonance,10.1109/APCCAS.2006.342292,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4145328,1
2,0,A 24-30GHz GaN-on-Si Variable Gain Low-Noise Amplifier MMIC,10.1109/IWS49314.2020.9359971,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9359971,0
2,1,A 56-to-110 dB Gain Programmable Gain Amplifier with Second-Order Band Pass Filter for Ultrasonic Sensor Systems,10.1109/ICEIC57457.2023.10049884,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10049884,0
2,2,4-bit X-band Variable Gain Amplifier with Additional Steering Transistors Based on 90 nm CMOS,10.1109/EDM58354.2023.10225149,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10225149,0
2,3,A 7-GHz CMOS Bidirectional Variable Gain Amplifier With Low Gain and Phase Imbalances,10.1109/TCSI.2018.2801942,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8293696,0
2,4,A wideband digital variable gain amplifier with DC offset cancellation in SiGe 0.18µm BiCMOS technology,10.1109/ISICIR.2016.7829702,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7829702,0
2,5,A 40-GHz 4-Bit Digitally Controlled VGA With Low Phase Variation Using 65-nm CMOS Process,10.1109/LMWC.2019.2942013,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8856253,0
2,6,A 54-  $\mu\text{W}$ Inverter-Based Low-Noise Single-Ended to Differential VGA for Second Harmonic Ultrasound Probes in 65-nm CMOS,10.1109/TCSII.2016.2530318,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7407360,0
2,7,A 39-GHz Phase-Inverting Variable Gain Power Amplifier in 65-nm CMOS for 5G Communication,10.1109/LMWC.2022.3180999,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797755,0
2,8,A Ka-band CMOS Digital-Controlled Phase-Invariant Variable Gain Amplifier with 4-bit Tuning Range and 0.5-dB Resolution,10.1109/RFIC.2018.8428833,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8428833,0
2,9,A 5-6 GHz Low-Noise Amplifier with > 65-dB Variable-Gain Control in 22nm FinFET CMOS Technology,10.1109/RFIC49505.2020.9218439,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9218439,0
2,10,A CMOS low-power variable-gain amplifier with RSSI for a noncoherent low data rate IR-UWB receiver,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5403948,0
2,11,A Precise Decibel-Linear Programmable Gain Amplifier Using a Constant Current-Density Function,10.1109/TMTT.2012.2203928,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6244819,0
2,12,A 8–18 GHz Low Noise Variable Gain Amplifier with 30 dB Gain Control Range,10.23919/EuMIC54520.2022.9923440,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9923440,0
2,13,Design of a Wideband dB-Linear Variable Gain Amplifier With Continuous Gain Adjusting in 90-nm CMOS Technology,10.1109/ACCESS.2021.3127356,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9611290,0
2,14,Characterization-oriented design of E-band Variable-Gain Amplifiers in BiCMOS technology,10.1109/MMS55062.2022.9825549,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9825549,0
2,15,"A 3–47dB gain,+20dBm IIP3, 400MHz VGA for a pulse-based UWB in 0.18µm CMOS",,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5403947,0
2,16,A wideband CMOS VGA with dB-linear gain based on active feedback and negative capacitance,10.1109/IranianCEE.2017.7985090,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7985090,0
2,17,Design considerations for a low power variable gain amplifier for ultrasounds,10.1109/SIITME.2012.6384377,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6384377,0
2,18,A 27–43 GHz CMOS Body-Biased Digital Current-Steering VGA With 4 Bit and Low Phase Shift,10.1109/LMWC.2022.3208631,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9912643,0
2,19,A 16.5 mW 4.0 GHz Bandwidth VGA Based on Capacitance Neutralization Technique in 65 nm CMOS,10.1109/ICTA60488.2023.10364260,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10364260,0
2,20,A 23.8–30.4-GHz Vector-Modulated Phase Shifter With Two-Stage Current-Reused Variable-Gain Amplifiers Achieving 0.23° Minimum RMS Phase Error,10.1109/LSSC.2022.3179661,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9786764,0
2,21,A 38-GHz Down-Converter with Low Noise Variable Gain Amplifier having 24dB dynamic range in SMT package,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6102808,0
2,22,Design of a low power Variable Gain Amplifier for WLAN standard,10.1109/IDT.2016.7843045,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7843045,0
2,23,A 71 dB 150 $\mu {\rm W}$ Variable-Gain Amplifier in 0.18 $\mu{\rm m}$ CMOS Technology,10.1109/LMWC.2015.2410133,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7073669,0
2,24,A Wideband 120-GHz Variable Gain Amplifier With Multistage Phase Compensation,10.1109/TMTT.2020.2980518,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9049123,0
2,25,RF variable gain amplifier with linear control and automatic matching in 28 nm CMOS,10.1109/COMCAS.2015.7360480,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7360480,0
2,26,A variable gain optical amplifier for metro WDM networks with mixed span losses: a gain-clamped semiconductor optical amplifier combined with a Raman fiber amplifier,10.1109/OFC.2005.192535,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1497615,0
2,27,A 6-bit wideband variable gain amplifier with low group delay variation in 90nm CMOS,10.1109/SiRF.2012.6160121,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6160121,0
2,28,Noise reduction method for electro-optic measurement system using variable gain amplifier,10.1109/TENCON.2017.8228182,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8228182,0
2,29,A 0.18-$\mu{\hbox {m}}$ CMOS 1.25-Gbps Automatic-Gain-Control Amplifier,10.1109/TCSII.2007.911810,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4415529,0
2,30,A low-power digitally-programmable variable gain amplifier in 65 nm CMOS,10.1145/1840845.1840868,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5599005,0
2,31,A Broadband Variable Gain Low Noise Amplifier Covering 28/38 GHz bands with Low Phase Variation in 90-nm CMOS for 5G Communications,10.1109/IMS19712.2021.9574991,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9574991,0
