Page,Index,Title,DOI,PDFLink,Downloaded
1,27,A 4th-Order Continuous-Time $\Delta\Sigma$ Modulator with Improved Clock Jitter Immunity using RTZ FIR DAC,10.1109/ICECS.2018.8617899,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8617899,0
1,28,A New DAC Mismatch Shaping Technique for Sigma–Delta Modulators,10.1109/TCSII.2010.2083172,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5624575,0
1,29,An R-2R Ladder-Based Architecture for High Linearity DACs,10.1109/IMTC.2007.379448,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4258307,0
1,30,Design of power efficient hybrid flash-successive approximation register analog to digital converter,10.1109/ICCSP.2017.8286400,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8286400,0
1,31,Built-In Self-Test for Low-Voltage High-Speed Analog-to-Digital Converters,10.1109/TIM.2007.908343,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4389150,0
1,32,A multi-bit Sigma-Delta modulator using ratio-independent feedback DAC,10.1109/MWSCAS.2009.5236072,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5236072,0
1,33,Continuous-time delta-sigma modulator with maximally flat signal transfer function using minimum number of DACs,10.1109/MWSCAS.2017.8053031,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8053031,0
1,34,Nonlinearity Analysis of Resistive Ladder-Based Current-Steering Digital-to-Analog Converter,10.1109/ISOCC50952.2020.9332949,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9332949,0
1,35,A High-Resolution Delta-Sigma D/A Converter Architecture with High Tolerance to DAC Mismatch,10.1109/ISCAS.2018.8351088,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8351088,0
1,36,Maximum Sequence Length MASH Digital Delta–Sigma Modulators,10.1109/TCSI.2007.905653,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4358599,0
1,37,Sturdy-MASH delta-sigma modulator with noise-shaped integrating quantizer and dual-DAC DWA,10.1109/ISCAS.2015.7168635,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7168635,0
1,38,Digital RF Transmitter With Single-Bit  $\Delta\Sigma$ M-Driven Switched-Capacitor RF DAC and Embedded Band Filter in 28-nm FD-SOI,10.1109/TMTT.2019.2897929,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8657380,0
1,39,High-Speed Digital-to-Analog Converter Using Schottky Diode Samplers,10.1109/TMTT.2006.883602,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4020490,0
1,40,Multi-stage delta-sigma modulator with a relaxed opamp gain using a back-end digital integrator,10.1109/ISCAS.2016.7527544,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7527544,0
1,41,An Intrinsically Linear 13-Level Capacitive DAC for Delta Sigma Modulators,10.1109/TCSII.2022.3224878,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9964091,0
1,42,A Highly Linear Multi-Level SC DAC in a Power-Efficient Gm-C Continuous-Time Delta-Sigma Modulator,10.1109/ISCAS45731.2020.9180765,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9180765,0
1,43,An Extremely Linear Multi-Level DAC for Continuous-Time Delta-Sigma Modulators,10.1109/TCSII.2018.2859776,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8419205,0
1,44,A 26GHz-Band Image Enhancement Type 1-Bit DAC for Direct Digital RF Modulator,10.23919/APMC.2018.8617154,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8617154,0
1,45,Low voltage analog digital converter using sigma-delta modulator,10.1109/SOCDC.2008.4815745,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4815745,0
1,46,High Dynamic Range Audio Multi-bit 2<sup>nd</sup> Order DT DSM Hybrid SAR ADC with One Sharing DAC,10.1109/ISPACS51563.2021.9651041,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9651041,0
1,47,Gm-cell nonlinearity compensation technique using single-bit quantiser and FIR DAC in Gm-C based delta-sigma modulators,10.1109/ISCAS.2016.7527545,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7527545,0
1,48,Dynamic element matching using simultaneity tow different techniques for multibit Delta Sigma Modulator,,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5955645,0
1,49,A Highly Linear 8-Bit M–2M Digital-to-Analog Converter for Neurostimulators,10.1109/TCSII.2019.2928548,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8762220,0
1,50,On the Static Resolution of Digitally Corrected Analog-to-Digital and Digital-to-Analog Converters With Low-Precision Components,10.1109/TCSI.2006.887453,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4061014,0
1,51,A 4-Channel 12-Bit High-Voltage Radiation-Hardened Digital-to-Analog Converter for Low Orbit Satellite Applications,10.1109/TCSI.2018.2856851,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8438895,0
1,52,An 8-GS/s 200-MHz Bandwidth 68-mW $\Delta\Sigma$  DAC in 65-nm CMOS,10.1109/TCSII.2013.2258272,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6509447,0
1,53,Complex mismatch shaper for tree-structured DAC in multi-bit complex sigma-delta modulators,10.1109/ICECS.2008.4674857,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4674857,0
1,54,High-linearity Radiation-hardened Segmented 12-bit Digital-to-analog Converter Using Binary-weighted Switches,10.1109/ElConRus51938.2021.9396690,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9396690,0
1,55,A Resistor-Based High-Resolution Temperature-to-Digital Converter,10.1109/VLSITSA60681.2024.10546354,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10546354,0
1,56,A low-Voltage 10-bit CMOS DAC in 0.01-mm/sup 2/ die area,10.1109/TCSII.2005.843595,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1431101,0
1,57,Research of segmented 8bit voltage-mode R-2R ladder DAC,10.1109/ASICON.2015.7517105,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7517105,0
1,58,Implementation of 4-bit Direct Charge Transfer Switched Capacitor DAC with mismatch shaping technique,10.1109/PERVASIVE.2015.7086968,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7086968,0
1,59,A Low-Noise Wide-BW 3.6-GHz Digital  $\Delta\Sigma$ Fractional-N Frequency Synthesizer With a Noise-Shaping Time-to-Digital Converter and Quantization Noise Cancellation,10.1109/JSSC.2008.2005704,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4684627,0
1,60,Nonlinearity analysis of R-2R ladder-based current-steering digital to analog converter,10.1109/ISCAS.2013.6571976,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6571976,0
1,61,A SiC 8 Bit DAC at 400°C,10.1109/WiPDA.2015.7369325,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7369325,0
1,62,A direct down converted low-jitter band pass delta sigma receiver with frequency translating technique and sinusoidal RF DAC,10.1109/APMC.2012.6421789,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6421789,0
1,63,A 22-Bit 34-uW Sturdy-MASH Digital Delta-Sigma Modulator with Nested Bus-Splitting and Resolution Enhancement,10.1109/ICCS59502.2023.10367236,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10367236,0
1,64,Design of a 5 GS/s fully-digital digital-to-analog converter,10.1109/ISCAS.2014.6865443,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6865443,0
1,65,Delta-Sigma Modulator Design Using a Memristive FIR DAC,10.1109/ICECS202256217.2022.9970832,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9970832,0
1,66,Gain Mismatch Insensitive Time-Interleaved DAC for CT Delta Sigma Modulator by application of a Three-State DAC,10.1109/ISCAS.2018.8350974,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8350974,0
1,67,An Improved Switch Compensation Technique for Inverted R-2R Ladder DACs,10.1109/TCSI.2008.2008510,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4663681,0
1,68,Toward Accurate Analysis of Channel Charge Injection in SAR ADCs' Capacitive DACs,10.1109/ISCAS58744.2024.10557986,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10557986,0
1,69,Design of 1-1-1 Cascaded Discrete-Time Delta-Sigma Modulator based on Tracking Quantizer,10.1109/IICM60532.2023.10443154,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10443154,0
1,70,A DEM-Free Sturdy MASH Delta-Sigma Modulator with a Highly-Linear Tri-level DAC,10.1109/EDSSC.2019.8754500,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8754500,0
1,71,CMOS Image Sensor With Two-Step Single-Slope ADCs and a Detachable Super Capacitive DAC,10.1109/TCSII.2021.3118647,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9564256,0
1,72,Testing of Precision DAC Using Low-Resolution ADC With Wobbling,10.1109/TIM.2007.911694,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4430788,0
1,73,Design of efficient digital interpolation filters and sigma-delta modulator for audio DAC,10.1109/DTIS.2008.4540251,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4540251,0
1,74,Modeling Timing Jitter Effects in Digital-to-Analog Converters,10.1109/TIM.2008.2003313,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4623137,0
1,75,Analog-digital and digital-analog converters using single-electron and MOS transistors,10.1109/TNANO.2005.858600,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1528477,0
1,76,Accurate Digital Synthesis of Sinewaves,10.1109/TIM.2007.911583,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4414364,0
1,77,Modeling thermal induced inter-symbol interference of feedback digital to analog converters in delta-sigma modulators,10.1109/BMAS.2004.1393975,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1393975,0
1,78,A three bit second order audio band delta sigma modulator with 98.2dB SQNR,10.1109/ISICIR.2016.7829750,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7829750,0
1,79,A continuous-time delta-sigma modulator with self-ELD compensated quantizer,10.1109/CICC.2018.8357087,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8357087,0
1,80,Information maximizing DAC noise shaping,10.1109/ICASSP.2014.6853984,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6853984,0
1,81,An Inverter-Based Continuous Time Sigma Delta ADC With Latency-Free DAC Calibration,10.1109/TCSI.2020.3009652,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9146678,0
1,82,Analog Multiplexer for Performance Enhancement of Digital-to-Analog Converters and Experimental 2-to-1 Time Interleaving in 28-nm FD-SOI CMOS,10.1109/LSSC.2023.3323857,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10285409,0
1,83,DAC-Free 4096-QAM OFDM Transmission Employing 2-Bit Low-OSR Delta-Sigma Modulation and Dual-Drive MZM,10.23919/OECC/PSC53152.2022.9850021,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9850021,0
1,84,Digital-Preprocessed Analog-Multiplexed DAC for Ultrawideband Multilevel Transmitter,10.1109/JLT.2015.2508040,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7353122,0
1,85,Analysis of Timing Error Aperture Jitter on the Performance of Sigma Delta ADC for Software Radio Mobile Receivers,10.1109/ARTCom.2009.22,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5329250,0
1,86,A Time-Interleaved  $\Delta\Sigma$-DAC Architecture Clocked at the Nyquist Rate,10.1109/TCSII.2008.923426,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4530756,0
1,87,System-level design of a delta-sigma modulator target for next generation wireless application,10.1109/RFIT.2009.5383676,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5383676,0
1,88,Analog-to-Digital Converters Using Not Multi-level But Multi-bit Feedback Paths,10.1109/ISMVL.2017.30,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7964958,0
1,89,Oversampling A/D Converters With Reduced Sensitivity to DAC Nonlinearities,10.1109/TCSII.2009.2032474,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5291784,0
1,90,Design of a low-voltage low power dynamic latch comparator for a 1.2-V 0.4-mW CT delta sigma modulator with 41-dBm SNDR,10.1109/ICOEI.2017.8300817,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8300817,0
1,91,Detection and Removal of Limit Cycles in Sigma Delta Modulators,10.1109/TCSI.2008.925078,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4518931,0
1,92,Verification of an Active Time Constant Tuning Technique for Continuous-Time Delta-Sigma Modulators,10.1109/SMACD55068.2022.9816223,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9816223,0
1,93,A 134-μW 99.4-dB SNDR Audio Continuous-Time Delta-Sigma Modulator With Chopped Negative-R and Tri-Level FIR-DAC,10.1109/JSSC.2020.3032152,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9252136,0
1,94,An audio ADC Delta-Sigma modulator with 100-dB peak SINAD and 102-dB DR using a second-order mismatch-shaping DAC,10.1109/4.910472,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=910472,0
1,95,Stable high-order delta-sigma digital-to-analog converters,10.1109/TCSI.2003.821283,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1259505,0
1,96,An 8.5 mW Continuous-Time  $\Delta \Sigma $ Modulator With 25 MHz Bandwidth Using Digital Background DAC Linearization to Achieve 63.5 dB SNDR and 81 dB SFDR,10.1109/JSSC.2011.2164303,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6024453,0
1,97,A 16-bit 12-GS/s Single-/Dual-Rate DAC With a Successive Bandpass Delta-Sigma Modulator Achieving <−67-dBc IM3 Within DC to 6-GHz Tunable Passbands,10.1109/JSSC.2018.2871143,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8485418,0
1,98,Low power continuous-time delta-sigma ADC with current output DAC,10.1109/ECCTD.2015.7300096,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7300096,0
1,99,High-precision digital microflow controllers using fluidic digital-to-analog converters composed of binary-weighted flow resistors,10.1109/JMEMS.2006.878887,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1668193,0
2,0,Reconstruction filter for Delta-Sigma oversampling digital-to-analog converter implemented in 0.18um CMOS technology,10.1109/HNICEM.2015.7393192,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7393192,0
2,1,ΔΣ time interleaved current steering DAC with dynamic elements matching,10.1109/MWSCAS.2009.5236068,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5236068,0
2,2,A Mostly Digital PWM-Based $\Delta\Sigma$ ADC With an Inherently Matched Multibit Quantizer/DAC,10.1109/TCSII.2016.2538118,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7425179,0
2,3,A 600MS/s 10-bit SAR ADC with unit via-based delta-length C-DAC in 22nm FDSOI,10.1109/ISCAS58744.2024.10558087,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10558087,0
2,4,Mismatch Shaping for Binary-Coded DAC,10.1109/ISCAS46773.2023.10181643,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10181643,0
2,5,Modeling $R{-}2R$  Segmented-Ladder DACs,10.1109/TCSI.2009.2019396,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4806048,0
2,6,BandPass Dynamic Element Matching for low OSR high resolution Delta Sigma Modulators,10.1109/ICEDSA.2011.5959048,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5959048,0
2,7,Nonlinear R-2R Transistor-Only DAC,10.1109/TCSI.2010.2046973,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5458036,0
2,8,IEEE Standard for Terminology and Test Methods of Digital-to-Analog Converter Devices,10.1109/IEEESTD.2012.6152113,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=6152113,0
2,9,A 0.9-V DAC-Calibration-Free Continuous-Time Incremental Delta–Sigma Modulator Achieving 97-dB SFDR at 2 MS/s in 28-nm CMOS,10.1109/JSSC.2022.3160325,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9744725,0
2,11,Nonlinearity correction for multibit /spl Delta//spl Sigma/ DACs,10.1109/TCSI.2005.849102,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1440626,0
2,12,An Energy-Efficient Discrete-Time Delta–Sigma Modulator With Dynamic-Range Enhancement and Tri-Level CDAC,10.1109/JSSC.2024.3371878,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10462157,0
2,13,An FPGA-based 1-bit Digital Transmitter with 800-MHz Bandwidth for 5G Millimeter-wave Active Antenna Systems,10.1109/MWSYM.2018.8439663,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8439663,0
2,14,A DAC Sharing and Linearization Technique for Time-Interleaved Incremental Delta-Sigma ADCs,10.1109/ISCAS58744.2024.10557987,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10557987,0
2,15,Low-Cost Low-Power Self-Test Design and Verification of On-Chip ADC for System-on-a-Chip Applications,10.1109/IMTC.2006.328498,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4124552,0
2,16,Complexity Reduced LUT-Based DAC Correction in Continuous-Time Delta-Sigma Modulators,10.1109/ISCAS48785.2022.9937300,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9937300,0
2,17,Digital signal splitting among multiple DACs for analog bandwidth interleaving (ABI),10.1109/ICECS.2016.7841178,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7841178,0
2,18,Verilog Modeling of 24 Bit Stereo DAC Using Multibit SDM,10.1109/VLSIDCS47293.2020.9179880,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9179880,0
2,19,A Defect-Tolerant Reusable Network of DACs for Wafer-Scale Integration,10.1109/TVLSI.2018.2876458,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8528858,0
2,20,DAC Quantization-Noise Cancellation in an Echo-Canceling Transceiver,10.1109/TCSII.2007.910896,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4399656,0
2,21,Photonic Digital-to-Analog Converter Based on Summing of Serial Weighted Multiwavelength Pulses,10.1109/LPT.2008.2007502,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4663594,0
2,22,A Time-Interleaved Multimode $\Delta\Sigma$ RF-DAC for Direct Digital-to-RF Synthesis,10.1109/JSSC.2016.2521903,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7438790,0
2,23,A novel technique for tunable mismatch shaping in oversampled digital-to-analog converters,10.1109/ICASSP.2010.5495513,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5495513,0
2,24,Abundance of ladder digital-to-analog converters,10.1109/19.963222,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=963222,0
2,25,An Area-Efficient Digital Interpolation Filter Applied in Stereo Audio Sigma-Delta DAC,10.1109/ICISE.2009.241,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=5455358,0
2,26,An enhanced first-order sigma-delta modulator with a controllable signal-to-noise ratio,10.1109/TCSI.2005.859049,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1610861,0
2,27,High Throughput Circuit Designs of Digital to Analog Converter,10.1109/RAIT57693.2023.10127011,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10127011,0
2,28,A 133.3 dB Dynamic Range Pulse Oximeter Front-End with Low-Noise Area-Efficient Offset Cancellation Current DAC,10.1109/ICEIC57457.2023.10049972,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=10049972,0
2,29,An Automatic On-Chip Calibration Technique for Static and Dynamic DAC Error Correction in High-Speed Continuous-Time Delta-Sigma Modulators,10.1109/ACCESS.2019.2956093,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8913432,0
2,30,A Highly Linear Current Steering DAC for Neural Stimulation of an Artificial Retinal Prostheses,10.1109/SENSORS52175.2022.9967047,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9967047,0
2,31,Analysis of Influence of DAC on Total Harmonic Distortion in Digital Waveform Synthesis,10.1109/ICEMI.2007.4351077,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=4351077,0
2,32,A 0.01-mm2 0.83-V Input Range SAR-Based Bridge-to-Digital Converter,10.1109/LSSC.2020.3018427,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9183905,0
2,33,A Novel Digital Duty-Cycle Modulation Scheme for FPGA-Based Digital-to-Analog Conversion,10.1109/TCSII.2015.2407233,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7047825,0
2,34,A 10-bit 10 MS/s SAR ADC with the reduced capacitance DAC,10.1109/ISNE.2016.7543361,https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=7543361,0
